CTL_S1	CTL_S2	CTL_S3	CTL_S4	CTL_S5	PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10
AC004241.2	-0.187475957569146	0.931219366907536	-0.126955216858632	-0.22961308198715	-0.0730112380425258	0.155200871433709	-6.64385618977472	-6.64385618977472	0.937567088924787	0.0968170100787238
AC004253.1	3.38234749655464	3.50986329438875	3.18072411168963	3.21435790412528	3.49797256036981	3.31356365834357	3.98295107798634	3.86336687491979	4.17873921226251	3.08496422064952
AC004257.1	-6.64385618977472	-6.64385618977472	0.865146181935228	-6.64385618977472	-0.0730112380425258	1.14870853146034	0.669211330326305	-6.64385618977472	0.937567088924787	1.67275765934632
AC004448.2	4.04480270008998	4.09440357131832	3.66569628429114	3.92424668026986	3.61335154616954	3.1438200309712	3.83104935911134	4.61785047607427	4.01836825648289	4.99060744154947
AC004449.1	-6.64385618977472	-6.64385618977472	0.865146181935228	1.34402784871907	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
AC004471.2	0.804286080573775	0.931219366907536	-0.126955216858632	-0.22961308198715	-0.0730112380425258	1.73150041003257	0.669211330326305	-6.64385618977472	-6.64385618977472	1.09005591617577
AC004475.1	8.67867906570864	8.75021574312014	8.61546409796642	8.77577179959251	8.60873700942426	8.7006422318658	8.7045389928174	8.63059600524839	8.58110422587889	8.6493529564453
AC004477.3	0.804286080573775	2.51112922485314	3.18072411168963	2.75550905918442	3.37255776157821	1.73150041003257	1.66466798736739	2.67199570460639	0.937567088924787	2.08666344995084
AC004540.1	2.9677710980247	3.24708216352933	2.18231427528974	2.9251966627224	0.919380810664841	2.14545137232005	1.66466798736739	-0.12184040444295	2.25496859428706	1.09005591617577
AC004542.1	6.95598835209332	7.08361145618939	6.92341214955996	7.3900817014147	7.38755211894969	7.56852760082824	7.15206482632594	7.62399964834466	7.4536591217679	7.53455191386733
AC004542.2	7.27990942216642	7.12340956998362	6.8115288545898	7.06636167319734	7.13100397751486	7.332100939411	7.0000730034096	7.43988719937549	7.27883592296391	7.10573554984865
AC004543.1	-0.187475957569146	-6.64385618977472	-0.126955216858632	2.07871842816194	-0.0730112380425258	1.14870853146034	-6.64385618977472	-0.12184040444295	0.937567088924787	3.08496422064952
AC004554.2	-0.187475957569146	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.91556173693409	-6.64385618977472	2.24811285532536	1.45261843044882	2.25496859428706	1.09005591617577
AC004556.1	3.49771828517751	4.38375662194689	5.24990070885051	4.39791176138	3.49797256036981	4.39080223982267	3.46876888211048	3.44865975601647	4.88469960899783	3.78474985577722
AC004585.1	1.80014939232322	1.51365775817632	1.44746617649295	2.07871842816194	-0.0730112380425258	0.155200871433709	0.669211330326305	-6.64385618977472	-6.64385618977472	1.09005591617577
AC004593.3	3.38234749655464	4.17236163152086	3.55886852507385	3.56194808827986	4.55620207341694	2.72932651712938	2.24811285532536	3.95077140589635	0.937567088924787	3.66935986656137
AC004702.1	1.80014939232322	2.92553389775275	2.85919372204867	2.56316914972977	3.2351935254508	3.1438200309712	2.66239093912885	3.44865975601647	3.39082255780526	3.543932065556
AC004704.1	1.80014939232322	3.38444754280536	3.31808298816349	3.07700980971373	0.919380810664841	3.1438200309712	1.66466798736739	2.18747408342942	2.51749916790388	2.08666344995084
AC004706.1	0.804286080573775	-6.64385618977472	0.865146181935228	-0.22961308198715	1.91556173693409	1.14870853146034	-6.64385618977472	-6.64385618977472	1.93379591796632	0.0968170100787238
AC004754.1	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.75764388426311	-6.64385618977472	2.46672715200977	-6.64385618977472	1.45261843044882	1.52001657129736	3.08496422064952
AC004797.1	4.9257585537086	4.31667533458585	5.02757147574404	4.92377145436224	4.55620207341694	4.14300366802928	4.56760941225031	5.07225752684697	4.51560822845416	4.66879278893943
AC004801.5	1.38649210746592	2.24860088033811	-0.126955216858632	0.761904080720004	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.87028902420983	0.937567088924787	1.09005591617577
AC004801.6	1.80014939232322	0.931219366907536	-0.126955216858632	0.761904080720004	2.72127681319755	1.73150041003257	1.66466798736739	2.18747408342942	-0.054920014195448	1.67275765934632
AC004817.1	0.804286080573775	0.931219366907536	0.865146181935228	-0.22961308198715	-0.0730112380425258	1.14870853146034	0.669211330326305	-0.12184040444295	2.25496859428706	1.09005591617577
AC004817.3	5.65426829634554	5.92387140660598	5.61238653295658	5.33869012270075	5.69337107110034	5.27184332299189	4.98249480424916	5.74528730352853	5.97463841989921	5.40553148963008
AC004817.4	5.77354448929403	5.98994995662322	5.96595937699759	6.02037988736642	5.81887871932671	6.33219047150644	6.46762823636899	6.72049308702543	6.17814162697337	6.2732740808932
AC004825.2	1.38649210746592	-0.0612346938358584	0.865146181935228	-6.64385618977472	-6.64385618977472	1.73150041003257	3.66125106586522	2.67199570460639	3.25345656946892	3.543932065556
AC004832.3	2.1212487243016	-6.64385618977472	-6.64385618977472	2.34118351932317	-6.64385618977472	0.155200871433709	2.24811285532536	2.18747408342942	-6.64385618977472	-6.64385618977472
AC004832.6	2.6057278105312	0.931219366907536	-0.126955216858632	0.761904080720004	-0.0730112380425258	0.155200871433709	2.98386319277872	0.87028902420983	-6.64385618977472	1.09005591617577
AC004835.1	6.62903658932061	6.47838441513197	6.486721598242	6.63615916833691	6.52659886411703	6.56860360007169	6.70464273439395	6.53495621101486	6.21561122375845	6.23320189565889
AC004852.2	1.80014939232322	0.931219366907536	0.865146181935228	0.761904080720004	0.919380810664841	1.14870853146034	-6.64385618977472	0.87028902420983	-6.64385618977472	-6.64385618977472
AC004852.4	1.80014939232322	0.931219366907536	0.865146181935228	0.761904080720004	0.919380810664841	1.14870853146034	-6.64385618977472	0.87028902420983	-6.64385618977472	-6.64385618977472
AC004875.1	-0.187475957569146	2.92553389775275	-0.126955216858632	-0.22961308198715	2.91364840219979	2.72932651712938	0.669211330326305	2.67199570460639	1.52001657129736	0.0968170100787238
AC004895.1	0.804286080573775	-6.64385618977472	1.86118060542028	-0.22961308198715	-0.0730112380425258	-6.64385618977472	2.66239093912885	1.86633757814655	1.52001657129736	0.0968170100787238
AC004921.1	-0.187475957569146	0.931219366907536	0.865146181935228	-0.22961308198715	-0.0730112380425258	1.73150041003257	1.66466798736739	0.87028902420983	-0.054920014195448	-6.64385618977472
AC004922.1	4.25618760312642	5.92387140660598	5.90183953059398	5.24560448528037	5.46664766448045	5.75716345626444	5.74784163124004	4.50686616888956	5.86100044280758	5.40553148963008
AC004944.1	-6.64385618977472	1.51365775817632	2.18231427528974	0.761904080720004	2.72127681319755	2.46672715200977	2.24811285532536	-0.12184040444295	1.93379591796632	0.0968170100787238
AC004948.1	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.14870853146034	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.0968170100787238
AC004949.1	1.38649210746592	1.9274315447464	0.865146181935228	0.761904080720004	0.919380810664841	1.73150041003257	2.24811285532536	0.87028902420983	-6.64385618977472	2.08666344995084
AC004951.1	8.69690238239576	8.88656023975723	8.81723801414804	8.68709672819946	8.50422929695212	8.59755130744026	8.73695970202582	9.05222701456085	8.87841275065417	8.6832109270282
AC004969.1	1.38649210746592	2.24860088033811	2.44481882131142	2.75550905918442	1.50179838587082	1.73150041003257	2.98386319277872	2.44998052145953	2.25496859428706	2.40791209326434
AC004980.7	-6.64385618977472	-0.0612346938358584	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.669211330326305	-0.12184040444295	-0.054920014195448	-6.64385618977472
AC004982.1	-6.64385618977472	0.931219366907536	-0.126955216858632	0.761904080720004	1.91556173693409	-6.64385618977472	0.669211330326305	-0.12184040444295	-6.64385618977472	0.0968170100787238
AC004982.2	2.9677710980247	4.56809826034118	3.66569628429114	4.75390586471987	4.55620207341694	3.84363181862387	3.66125106586522	5.14818438925255	4.57447668823089	4.83865476799561
AC004997.1	1.80014939232322	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	2.66239093912885	-0.12184040444295	-6.64385618977472	-6.64385618977472
AC005014.2	1.80014939232322	-0.0612346938358584	-6.64385618977472	2.07871842816194	-0.0730112380425258	0.155200871433709	-6.64385618977472	-6.64385618977472	-0.054920014195448	0.0968170100787238
AC005034.4	0.804286080573775	2.73316006510634	1.44746617649295	2.56316914972977	2.49924896315255	1.14870853146034	1.66466798736739	-0.12184040444295	0.937567088924787	2.08666344995084
AC005040.2	-6.64385618977472	0.931219366907536	-6.64385618977472	-0.22961308198715	1.50179838587082	1.14870853146034	0.669211330326305	1.45261843044882	-6.64385618977472	0.0968170100787238
AC005042.2	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.22961308198715	-0.0730112380425258	1.73150041003257	0.669211330326305	0.87028902420983	-0.054920014195448	-6.64385618977472
AC005050.1	-6.64385618977472	0.931219366907536	-0.126955216858632	1.34402784871907	-0.0730112380425258	-6.64385618977472	1.66466798736739	-0.12184040444295	-6.64385618977472	-6.64385618977472
AC005082.1	0.804286080573775	-6.64385618977472	1.44746617649295	0.761904080720004	1.50179838587082	2.14545137232005	1.66466798736739	1.86633757814655	0.937567088924787	-6.64385618977472
AC005100.1	-6.64385618977472	0.931219366907536	0.865146181935228	-0.22961308198715	-6.64385618977472	-6.64385618977472	0.669211330326305	-6.64385618977472	-6.64385618977472	-6.64385618977472
AC005150.1	-6.64385618977472	2.73316006510634	1.44746617649295	1.75764388426311	-6.64385618977472	2.14545137232005	-6.64385618977472	0.87028902420983	-0.054920014195448	1.67275765934632
AC005154.3	3.70399886023716	4.01199109092771	4.10596968267051	3.66140232097654	2.91364840219979	3.46542163611332	3.2465936244179	3.86336687491979	2.25496859428706	3.40655222937901
AC005154.4	4.25618760312642	4.56809826034118	4.7157342294606	3.45512684886741	4.6127620159486	4.14300366802928	3.83104935911134	4.1111378659852	3.73845109832356	3.99106115714728
AC005154.5	3.38234749655464	3.83153806982977	4.17992837214149	3.56194808827986	2.23672480240172	3.95047524165057	3.83104935911134	3.77032355265632	3.63161903875929	3.99106115714728
AC005165.1	1.38649210746592	0.931219366907536	1.86118060542028	1.75764388426311	3.0833606541729	-6.64385618977472	-6.64385618977472	0.87028902420983	1.52001657129736	-6.64385618977472
AC005180.1	0.804286080573775	-0.0612346938358584	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.45261843044882	-6.64385618977472	-6.64385618977472
AC005180.2	2.38373035691854	4.09440357131832	3.02889778966716	2.75550905918442	2.72127681319755	3.46542163611332	3.46876888211048	4.03318173275527	2.25496859428706	3.89159028846376
AC005186.1	0.804286080573775	-0.0612346938358584	1.86118060542028	1.34402784871907	0.919380810664841	2.46672715200977	2.24811285532536	3.67086339783123	1.93379591796632	1.09005591617577
AC005224.1	2.38373035691854	3.09524789536826	3.55886852507385	2.07871842816194	0.919380810664841	3.31356365834357	2.98386319277872	2.86435778915943	2.93190662937638	3.40655222937901
AC005224.3	4.38165556898961	3.9245841374091	4.85770176173279	5.1113404924484	3.91269078242516	4.53512665057264	4.83054241501269	5.18470009440647	4.97486782054313	4.89110418098803
AC005224.4	4.04480270008998	4.38375662194689	4.25027979672358	3.84184041871803	3.37255776157821	3.1438200309712	4.56760941225031	4.61785047607427	3.83791470955969	4.40587181646344
AC005244.2	-6.64385618977472	-0.0612346938358584	-6.64385618977472	-6.64385618977472	0.919380810664841	0.155200871433709	-6.64385618977472	-6.64385618977472	-0.054920014195448	-6.64385618977472
AC005252.4	0.804286080573775	1.51365775817632	3.02889778966716	2.07871842816194	1.50179838587082	2.14545137232005	2.66239093912885	2.67199570460639	-6.64385618977472	2.89256201231797
AC005261.1	7.92534317518812	7.96261057674505	8.15187557257622	8.14573943453171	8.00982058359518	8.30210388838381	8.11959378287706	8.31363173637651	8.06449507606116	8.13316292441513
AC005261.3	4.3202851150342	-6.64385618977472	0.865146181935228	2.07871842816194	4.0825093424226	4.89755844540029	-6.64385618977472	3.03406264624795	3.51623881702784	-6.64385618977472
AC005280.2	3.70399886023716	2.92553389775275	4.02801371587905	3.84184041871803	3.37255776157821	5.78630446702194	5.9822666132554	5.83990710140738	5.71164989711242	5.25356621424241
AC005304.2	7.21395050285637	7.25464510583965	7.34914568089197	7.49491803866942	7.38755211894969	7.21909927299752	7.06960863289543	7.61733625664899	7.17804200535547	7.29280836308639
AC005304.3	-6.64385618977472	-0.0612346938358584	-6.64385618977472	-0.22961308198715	0.919380810664841	0.155200871433709	1.66466798736739	-6.64385618977472	-0.054920014195448	-6.64385618977472
AC005307.1	1.38649210746592	-6.64385618977472	-0.126955216858632	1.34402784871907	1.50179838587082	-6.64385618977472	1.66466798736739	0.87028902420983	3.25345656946892	2.08666344995084
AC005324.3	3.49771828517751	3.9245841374091	4.10596968267051	4.33904658616241	2.72127681319755	3.31356365834357	3.66125106586522	3.56403532599424	3.51623881702784	3.89159028846376
AC005330.1	2.9677710980247	1.51365775817632	2.85919372204867	3.07700980971373	2.49924896315255	1.73150041003257	1.66466798736739	2.86435778915943	2.25496859428706	3.543932065556
AC005332.2	3.60454225816138	4.09440357131832	3.31808298816349	2.56316914972977	0.919380810664841	3.31356365834357	0.669211330326305	3.32324899349531	3.25345656946892	3.25470029523488
AC005332.3	4.11875957521967	4.50922991235381	4.44283011203579	4.39791176138	5.16006359375321	4.04994870220796	4.12037165360756	4.76979481086052	3.51623881702784	3.99106115714728
AC005332.4	5.28822315146494	5.50891311702889	4.7157342294606	5.18003383044695	5.30441507426364	4.72769394508266	5.05286240121992	4.99211168183331	4.83741017254511	5.25356621424241
AC005332.5	5.35094319612328	5.05335130820833	4.98694212856059	5.50857551165445	5.91197215022412	5.31247493481768	5.70478104489281	5.5065488540376	5.51529283077804	5.17112629950347
AC005332.6	8.71191459336145	8.7470345698358	8.77311645418134	8.6482247925028	8.69640214992645	8.58516790405143	8.58496036560956	8.68895872457364	8.4178970806166	8.33597306819371
AC005332.7	0.804286080573775	1.51365775817632	2.66683265217395	1.75764388426311	1.50179838587082	0.155200871433709	0.669211330326305	1.45261843044882	1.52001657129736	-6.64385618977472
AC005363.2	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.761904080720004	-0.0730112380425258	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.054920014195448	1.67275765934632
AC005393.1	0.804286080573775	-6.64385618977472	0.865146181935228	0.761904080720004	-0.0730112380425258	0.155200871433709	0.669211330326305	0.87028902420983	-0.054920014195448	0.0968170100787238
AC005393.2	0.804286080573775	-6.64385618977472	0.865146181935228	0.761904080720004	-0.0730112380425258	0.155200871433709	0.669211330326305	0.87028902420983	-0.054920014195448	0.0968170100787238
AC005479.1	1.80014939232322	-0.0612346938358584	0.865146181935228	-0.22961308198715	-6.64385618977472	0.155200871433709	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.09005591617577
AC005479.2	0.804286080573775	-6.64385618977472	-0.126955216858632	1.34402784871907	-0.0730112380425258	-6.64385618977472	-6.64385618977472	-0.12184040444295	-0.054920014195448	-6.64385618977472
AC005498.2	0.804286080573775	0.931219366907536	-0.126955216858632	-0.22961308198715	-0.0730112380425258	0.155200871433709	0.669211330326305	-0.12184040444295	-6.64385618977472	1.09005591617577
AC005532.1	2.1212487243016	-0.0612346938358584	-0.126955216858632	0.761904080720004	-0.0730112380425258	0.155200871433709	-6.64385618977472	-6.64385618977472	-0.054920014195448	-6.64385618977472
AC005537.1	4.88395233823983	4.2463222051747	5.1055507081931	4.84133725296913	5.30441507426364	5.18697705642993	3.46876888211048	5.41730177216536	4.97486782054313	5.47590460947912
AC005546.1	2.38373035691854	0.931219366907536	3.55886852507385	2.56316914972977	3.2351935254508	3.31356365834357	0.669211330326305	3.86336687491979	2.93190662937638	3.99106115714728
AC005616.1	2.9677710980247	3.83153806982977	2.85919372204867	2.34118351932317	3.81964523913126	2.14545137232005	2.66239093912885	3.56403532599424	2.51749916790388	1.09005591617577
AC005618.1	5.44018932451798	5.83077784450276	5.06708788561295	5.42613199276908	5.58445856636536	5.66603296448881	5.24545315042862	5.22031432933952	5.81291456883536	5.66850916651897
AC005670.1	-0.187475957569146	-0.0612346938358584	1.44746617649295	0.761904080720004	-6.64385618977472	0.155200871433709	-6.64385618977472	-6.64385618977472	0.937567088924787	-6.64385618977472
